order_nr,status,mp_code,is_assigned_user,has_customized_items,psku_code,sku,partner_sku,parent_sku,item_barcode,title,image_key,image_url,brand,size,images,purchase_item_nr,received_at,updated_at,target_shipped_at,price,currency_code,partner_barcodes,cancellation_reason,enable_extra_cancellation_reasons,shipment_created_at,item_status,shipment_nr
NSAI50065791462,delivered,noon,False,False,a26b1ad785c89c75245fc3bfeff8066a,ZA6BF8B9BAE22DE009101Z-1,10501131,ZA6BF8B9BAE22DE009101Z,,TURKO BABA Mango Drink 300g,pzsku/ZA6BF8B9BAE22DE009101Z/45/1748992428/a942855a-2ed0-4d5b-9cfd-e675ad3df75a.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/ZA6BF8B9BAE22DE009101Z/45/1748992428/a942855a-2ed0-4d5b-9cfd-e675ad3df75a.jpg,turko_baba,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZA6BF8B9BAE22DE009101Z/45/1748992428/a942855a-2ed0-4d5b-9cfd-e675ad3df75a.jpg'],NSAI50065791462-2-P1,2026-05-03 14:34:07+03:00,2026-05-04 17:28:12+03:00,2026-05-06 12:00:00+03:00,26.41,sar,null,,False,2026-05-03 17:19:45+03:00,delivered,PH26713160415S
NSAI50065791462,delivered,noon,False,False,a26b1ad785c89c75245fc3bfeff8066a,ZA6BF8B9BAE22DE009101Z-1,10501131,ZA6BF8B9BAE22DE009101Z,,TURKO BABA Mango Drink 300g,pzsku/ZA6BF8B9BAE22DE009101Z/45/1748992428/a942855a-2ed0-4d5b-9cfd-e675ad3df75a.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/ZA6BF8B9BAE22DE009101Z/45/1748992428/a942855a-2ed0-4d5b-9cfd-e675ad3df75a.jpg,turko_baba,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZA6BF8B9BAE22DE009101Z/45/1748992428/a942855a-2ed0-4d5b-9cfd-e675ad3df75a.jpg'],NSAI50065791462-3-P1,2026-05-03 14:34:07+03:00,2026-05-04 17:28:12+03:00,2026-05-06 12:00:00+03:00,26.41,sar,null,,False,2026-05-03 17:19:45+03:00,delivered,PH26713160415S
NSAI50016284773,delivered,noon,False,False,a0d3cf85682c541734ab88b5f1acc1ba,ZFD84A2ACCC2B21805E95Z-1,10610001,ZFD84A2ACCC2B21805E95Z,653871228129,Zadana Almond Flour 500g,pzsku/ZFD84A2ACCC2B21805E95Z/45/1764639889/6f9afef6-9825-4115-b12c-ff94802043a2.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/ZFD84A2ACCC2B21805E95Z/45/1764639889/6f9afef6-9825-4115-b12c-ff94802043a2.jpg,zaadana,,"['https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZFD84A2ACCC2B21805E95Z/45/1764639889/6f9afef6-9825-4115-b12c-ff94802043a2.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZFD84A2ACCC2B21805E95Z/45/1764639899/7c1b10e6-e09c-4321-9fa6-9a629aec9af2.jpg']",NSAI50016284773-7-P1,2026-05-02 16:54:29+03:00,2026-05-04 14:17:48+03:00,2026-05-05 11:00:00+03:00,36.1,sar,null,,False,2026-05-02 17:09:27+03:00,delivered,PH20960552374S
NSAI50062718814,delivered,noon,False,False,a8cfcde6d35b621591e9f6ed9671c8aa,ZE591002DBB2E5F80B35CZ-1,Z.17704621264793444.1,ZE591002DBB2E5F80B35CZ,,AOi Matcha Japanese Pure Matcha Powder 100g x 2 | Premium Authentic Green Matcha,8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,aoi,100,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/f434f8dc-75ed-4ee1-832a-0e4c45c528f9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/b17c19d2-9c60-49c1-a379-5ef415bf4f69.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d72f7d10-9f07-488b-b169-4012159a5e2d.jpg']",NSAI50062718814-1-P1,2026-05-02 22:28:36+03:00,2026-05-04 14:17:48+03:00,2026-05-05 12:00:00+03:00,149.0,sar,null,,False,2026-05-03 08:51:40+03:00,delivered,PH26844623254S
NSAI50079232904,delivered,noon,False,False,aa6d8ca868582cdd066a868da1acf8ba,Z2F9D9F76FFA57A9D1BDBZ-1,20317009,Z2F9D9F76FFA57A9D1BDBZ,077315003019,Dax Lanolin Hair Food Hair Cream 397 g,pzsku/Z2F9D9F76FFA57A9D1BDBZ/45/1755699698/b8ca8ec9-cb99-4482-9531-3ea76ba2b4c4.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z2F9D9F76FFA57A9D1BDBZ/45/1755699698/b8ca8ec9-cb99-4482-9531-3ea76ba2b4c4.jpg,dax,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z2F9D9F76FFA57A9D1BDBZ/45/1755699698/b8ca8ec9-cb99-4482-9531-3ea76ba2b4c4.jpg'],NSAI50079232904-1-P1,2026-05-02 22:52:03+03:00,2026-05-04 14:17:48+03:00,2026-05-05 12:00:00+03:00,35.01,sar,null,,False,2026-05-03 08:52:58+03:00,delivered,PH25554961482S
NSAI50079774309,delivered,noon,False,False,a566b4ecb58a36c7e02ed2d226f3ec5a,Z1EDD2CF7F641CD3DCCF1Z-1,Z.17624181574445143,Z1EDD2CF7F641CD3DCCF1Z,,BB LAB Marine Collagen Offer 3 Packs × 30 Sachets – Skin Radiance & Elasticity Support – Anti Wrinkle – Biotin for Hair Skin Nails – Korean Supplement,8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/ccae59a3-bca1-4a0b-ad2e-a82cd7e7aeca.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/ccae59a3-bca1-4a0b-ad2e-a82cd7e7aeca.jpg,bb_lab,,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/ccae59a3-bca1-4a0b-ad2e-a82cd7e7aeca.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/8b161091-8cc2-4b9b-beda-bb2ab0ce46f9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/325d90e6-15ef-4326-b9a5-6b3e57468a27.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/c2448d6a-e8fe-4440-901a-6133c6a2dfa1.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/48bb76ce-d6ca-4c04-8bf8-fe86c9935b9b.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150187/f8ed7ba1-003d-4e0e-b632-d2f5e517ada3.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/176e1900-fce1-476f-8dc6-8602908a44bc.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/437ad10d-750a-46fb-a607-0510124cf204.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/f184dd4c-c690-444f-90c0-63100e2b5376.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/368700f8-fdbb-45f9-972a-4123c4550b28.jpg']",NSAI50079774309-1-P1,2026-05-02 14:57:33+03:00,2026-05-04 14:17:47+03:00,2026-05-05 11:00:00+03:00,320.0,sar,null,,False,2026-05-02 15:20:58+03:00,delivered,PH25981433904S
NSAI50079774309,delivered,noon,False,False,a566b4ecb58a36c7e02ed2d226f3ec5a,Z1EDD2CF7F641CD3DCCF1Z-1,Z.17624181574445143,Z1EDD2CF7F641CD3DCCF1Z,,BB LAB Marine Collagen Offer 3 Packs × 30 Sachets – Skin Radiance & Elasticity Support – Anti Wrinkle – Biotin for Hair Skin Nails – Korean Supplement,8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/ccae59a3-bca1-4a0b-ad2e-a82cd7e7aeca.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/ccae59a3-bca1-4a0b-ad2e-a82cd7e7aeca.jpg,bb_lab,,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/ccae59a3-bca1-4a0b-ad2e-a82cd7e7aeca.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/8b161091-8cc2-4b9b-beda-bb2ab0ce46f9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/325d90e6-15ef-4326-b9a5-6b3e57468a27.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/c2448d6a-e8fe-4440-901a-6133c6a2dfa1.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/48bb76ce-d6ca-4c04-8bf8-fe86c9935b9b.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150187/f8ed7ba1-003d-4e0e-b632-d2f5e517ada3.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/176e1900-fce1-476f-8dc6-8602908a44bc.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/437ad10d-750a-46fb-a607-0510124cf204.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/f184dd4c-c690-444f-90c0-63100e2b5376.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z1EDD2CF7F641CD3DCCF1Z/45/1771150186/368700f8-fdbb-45f9-972a-4123c4550b28.jpg']",NSAI50079774309-2-P1,2026-05-02 14:57:33+03:00,2026-05-04 14:17:48+03:00,2026-05-05 11:00:00+03:00,320.0,sar,null,,False,2026-05-02 15:20:58+03:00,delivered,PH25981433904S
NSAI50091345252,delivered,noon,False,False,a0c4f4227ff26f7e66f6aa9431a9c11a,ZD1CF34F935365573DF1FZ-1,20317098,ZD1CF34F935365573DF1FZ,077315002012,Dax Vegetable Pomade Hair Styling 213g,pzsku/ZD1CF34F935365573DF1FZ/45/1760970372/33f5fbe0-c2cf-4da5-a6b4-93444b7c3322.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/ZD1CF34F935365573DF1FZ/45/1760970372/33f5fbe0-c2cf-4da5-a6b4-93444b7c3322.jpg,dax,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZD1CF34F935365573DF1FZ/45/1760970372/33f5fbe0-c2cf-4da5-a6b4-93444b7c3322.jpg'],NSAI50091345252-1-P1,2026-05-02 15:27:36+03:00,2026-05-04 14:17:48+03:00,2026-05-05 11:00:00+03:00,26.69,sar,null,,False,2026-05-02 16:45:40+03:00,delivered,PH22420810046S
NSAI40023600474,delivered,noon,False,False,ab3b396f1c1bbfef5c907ff3a4f8ae8a,Z6C37EF3B0E9E52D4E990Z-1,Z.17624219549912055.1,Z6C37EF3B0E9E52D4E990Z,8809514649857,BB LAB Marine Collagen Anti-Wrinkle 30 Sachets 2+1 Free Offer Firming & Skin Elasticity Support,8fcb8d8c40005bbbba9a7be319324250|pzsku/Z6C37EF3B0E9E52D4E990Z/45/1770802807/189c1e3d-fc84-4148-b697-3d2e4554a985.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z6C37EF3B0E9E52D4E990Z/45/1770802807/189c1e3d-fc84-4148-b697-3d2e4554a985.jpg,bb_lab,,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z6C37EF3B0E9E52D4E990Z/45/1770802807/189c1e3d-fc84-4148-b697-3d2e4554a985.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z6C37EF3B0E9E52D4E990Z/45/1770802806/c27476ee-624e-4575-842d-5a50797857f1.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z6C37EF3B0E9E52D4E990Z/45/1770802807/44b13ac8-bb9b-47c5-9154-255805fc6b90.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z6C37EF3B0E9E52D4E990Z/45/1770802807/94e8c222-88dd-49b2-a392-62c62c2b0baa.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z6C37EF3B0E9E52D4E990Z/45/1770802807/29987d3e-bf79-4b4b-854b-edd63dba7f92.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z6C37EF3B0E9E52D4E990Z/45/1770802807/6dec5009-3e42-4206-a401-6195645299a9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z6C37EF3B0E9E52D4E990Z/45/1770802807/723db8b6-524d-4520-b592-3a04be8dafc3.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z6C37EF3B0E9E52D4E990Z/45/1770802807/dc3d27d8-ba49-4fec-b8be-fbe9e5c0c636.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z6C37EF3B0E9E52D4E990Z/45/1770802807/4392a4fb-80d0-4353-ad85-f7fa01de69f1.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z6C37EF3B0E9E52D4E990Z/45/1770802807/b8457a4f-c760-4bf2-bcdc-d9cf5f9514d7.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z6C37EF3B0E9E52D4E990Z/45/1770802807/c00ea530-466d-4ed1-a34b-583cba97e3b4.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z6C37EF3B0E9E52D4E990Z/45/1770802807/6a2f87b2-f908-45dc-8ffa-c469ae17138a.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/Z6C37EF3B0E9E52D4E990Z/45/1770802807/f7e5d76f-b71b-4eac-9a70-ce97dcaba784.jpg']",NSAI40023600474-1-P1,2026-04-30 06:48:36+03:00,2026-05-04 14:17:47+03:00,2026-05-03 11:00:00+03:00,328.0,sar,null,,False,2026-04-30 08:43:45+03:00,delivered,PH27826948861S
NSAI40038293544,delivered,noon,False,False,a7515b5e547adec8fe201c413b9f2d9a,Z13DA298CE6EAEBC10E22Z-1,20307120,Z13DA298CE6EAEBC10E22Z,5900117975879,FARMONA Face Serume with Retinol & Niacinamide 2 in 1 – 30 ml,pzsku/Z13DA298CE6EAEBC10E22Z/45/1755433272/1c26c802-63b9-4341-b8c4-b491aa489d49.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/Z13DA298CE6EAEBC10E22Z/45/1755433272/1c26c802-63b9-4341-b8c4-b491aa489d49.jpg,farmona,,['https://z.nooncdn.com/products/tr:n-t_800/pzsku/Z13DA298CE6EAEBC10E22Z/45/1755433272/1c26c802-63b9-4341-b8c4-b491aa489d49.jpg'],NSAI40038293544-1-P1,2026-04-30 20:00:21+03:00,2026-05-04 14:17:47+03:00,2026-05-05 10:00:00+03:00,64.17,sar,null,,False,2026-05-01 15:09:52+03:00,delivered,PH22591076404S
NSAI40039031495,delivered,noon,False,False,a0d3cf85682c541734ab88b5f1acc1ba,ZFD84A2ACCC2B21805E95Z-1,10610001,ZFD84A2ACCC2B21805E95Z,653871228129,Zadana Almond Flour 500g,pzsku/ZFD84A2ACCC2B21805E95Z/45/1764639889/6f9afef6-9825-4115-b12c-ff94802043a2.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/ZFD84A2ACCC2B21805E95Z/45/1764639889/6f9afef6-9825-4115-b12c-ff94802043a2.jpg,zaadana,,"['https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZFD84A2ACCC2B21805E95Z/45/1764639889/6f9afef6-9825-4115-b12c-ff94802043a2.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZFD84A2ACCC2B21805E95Z/45/1764639899/7c1b10e6-e09c-4321-9fa6-9a629aec9af2.jpg']",NSAI40039031495-13-P1,2026-04-29 01:46:52+03:00,2026-05-04 14:17:47+03:00,2026-05-03 12:00:00+03:00,36.1,sar,null,,False,2026-04-29 08:52:01+03:00,delivered,PH25173081996S
NSAI40039031495,delivered,noon,False,False,a8cfcde6d35b621591e9f6ed9671c8aa,ZE591002DBB2E5F80B35CZ-1,Z.17704621264793444.1,ZE591002DBB2E5F80B35CZ,,AOi Matcha Japanese Pure Matcha Powder 100g x 2 | Premium Authentic Green Matcha,8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,aoi,100,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/f434f8dc-75ed-4ee1-832a-0e4c45c528f9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/b17c19d2-9c60-49c1-a379-5ef415bf4f69.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d72f7d10-9f07-488b-b169-4012159a5e2d.jpg']",NSAI40039031495-3-P1,2026-04-29 01:46:52+03:00,2026-05-04 14:17:47+03:00,2026-05-03 12:00:00+03:00,149.0,sar,null,,False,2026-04-29 08:52:01+03:00,delivered,PH25173081996S
NSAI40074074490,delivered,noon,False,False,a84e9f9e32598ad46afcd6a82ba9c68a,ZD563AA7353B179BE7602Z-1,10501025,ZD563AA7353B179BE7602Z,653998144487,Zaadana Organic Matcha Powder – 50g,pzsku/ZD563AA7353B179BE7602Z/45/_/1780996745/184689b2-3023-433d-b407-2803a9cc201b.jpg,https://z.nooncdn.com/products/tr:n-t_120/pzsku/ZD563AA7353B179BE7602Z/45/_/1780996745/184689b2-3023-433d-b407-2803a9cc201b.jpg,zaadana,50,"['https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZD563AA7353B179BE7602Z/45/_/1780996745/184689b2-3023-433d-b407-2803a9cc201b.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZD563AA7353B179BE7602Z/45/_/1780996744/f1e713f3-8cf7-45eb-abd0-1348eb170585.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZD563AA7353B179BE7602Z/45/_/1780996744/efa3c419-842d-42a2-86a2-2085dd523b9a.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZD563AA7353B179BE7602Z/45/_/1780996744/4f95ab84-e0c8-4c88-b133-fc5d7c87d1e1.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/pzsku/ZD563AA7353B179BE7602Z/45/_/1780996744/e756d179-6e20-4703-b202-37c254f291fc.jpg']",NSAI40074074490-2-P1,2026-04-29 22:00:59+03:00,2026-05-04 14:17:47+03:00,2026-05-03 12:00:00+03:00,41.0,sar,null,,False,2026-04-30 08:44:13+03:00,delivered,PH22112027900S
NSAI40086566322,delivered,noon,False,False,a8cfcde6d35b621591e9f6ed9671c8aa,ZE591002DBB2E5F80B35CZ-1,Z.17704621264793444.1,ZE591002DBB2E5F80B35CZ,,AOi Matcha Japanese Pure Matcha Powder 100g x 2 | Premium Authentic Green Matcha,8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,aoi,100,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/f434f8dc-75ed-4ee1-832a-0e4c45c528f9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/b17c19d2-9c60-49c1-a379-5ef415bf4f69.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d72f7d10-9f07-488b-b169-4012159a5e2d.jpg']",NSAI40086566322-1-P1,2026-04-29 22:06:00+03:00,2026-05-04 14:17:47+03:00,2026-05-03 11:00:00+03:00,149.0,sar,null,,False,2026-04-30 08:41:06+03:00,delivered,PH25273962347S
NSAI40097296608,delivered,noon,False,False,a8cfcde6d35b621591e9f6ed9671c8aa,ZE591002DBB2E5F80B35CZ-1,Z.17704621264793444.1,ZE591002DBB2E5F80B35CZ,,AOi Matcha Japanese Pure Matcha Powder 100g x 2 | Premium Authentic Green Matcha,8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,https://z.nooncdn.com/products/tr:n-t_120/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg,aoi,100,"['https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d0abecb1-e3e7-417e-a774-9527842b27ea.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/f434f8dc-75ed-4ee1-832a-0e4c45c528f9.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/b17c19d2-9c60-49c1-a379-5ef415bf4f69.jpg', 'https://z.nooncdn.com/products/tr:n-t_800/8fcb8d8c40005bbbba9a7be319324250|pzsku/ZE591002DBB2E5F80B35CZ/45/1770710447/d72f7d10-9f07-488b-b169-4012159a5e2d.jpg']",NSAI40097296608-1-P1,2026-04-30 16:56:19+03:00,2026-05-04 14:17:47+03:00,2026-05-04 12:00:00+03:00,149.0,sar,null,,False,2026-04-30 18:36:17+03:00,delivered,PH24294530511S
